settingIdx	format	settingGroup	countValuesLarge	repIdx	bitwidth	runtime:µs	countValuesSmall	compressed size [byte]	runtime compr cache2ram [µs]	runtime decompr ram2reg [µs]	runtime decompr ram2ram [µs]	runtime compr ram2ram [µs]	minBucket	maxBucket	Avg	numBuckets	Std	Skew	Kurt	check	Sorted	Min	Max	bwHist_1	bwHist_2	bwHist_3	bwHist_4	bwHist_5	bwHist_6	bwHist_7	bwHist_8	bwHist_9	bwHist_10	bwHist_11	bwHist_12	bwHist_13	bwHist_14	bwHist_15	bwHist_16	bwHist_17	bwHist_18	bwHist_19	bwHist_20	bwHist_21	bwHist_22	bwHist_23	bwHist_24	bwHist_25	bwHist_26	bwHist_27	bwHist_28	bwHist_29	bwHist_30	bwHist_31	bwHist_32	bwHist_33	bwHist_34	bwHist_35	bwHist_36	bwHist_37	bwHist_38	bwHist_39	bwHist_40	bwHist_41	bwHist_42	bwHist_43	bwHist_44	bwHist_45	bwHist_46	bwHist_47	bwHist_48	bwHist_49	bwHist_50	bwHist_51	bwHist_52	bwHist_53	bwHist_54	bwHist_55	bwHist_56	bwHist_57	bwHist_58	bwHist_59	bwHist_60	bwHist_61	bwHist_62	bwHist_63	bwHist_64
3981	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	53.0	1238396.0	2048.0	53.0	298419.0	40357.0	376301.0	326592.6666666667	52.0	53.0	52.31298828125	2.0	0.09380169608745602	6.5253682756019415	44.43841985573328	-1.0	0.0	0.68701171875	0.31298828125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68701171875	0.31298828125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3982	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	53.0	1237601.3333333333	2048.0	53.0	296662.0	40358.333333333336	378596.0	326465.6666666667	52.0	53.0	52.31298828125	2.0	0.09380169608745602	6.5253682756019415	44.43841985573328	-1.0	1.0	0.68701171875	0.31298828125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68701171875	0.31298828125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3983	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	54.0	1263265.3333333333	2048.0	54.0	302326.0	45795.0	381033.0	331690.0	52.0	54.0	52.59130859375	3.0	0.08049438839413374	5.985639617635999	38.44894994592376	-1.0	0.0	0.57177734375	0.1630859375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57177734375	0.26513671875	0.1630859375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3984	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	54.0	1263608.3333333333	2048.0	54.0	303360.0	45661.666666666664	381239.3333333333	331480.6666666667	52.0	54.0	52.59130859375	3.0	0.08049438839413374	5.985639617635999	38.44894994592376	-1.0	1.0	0.57177734375	0.1630859375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57177734375	0.26513671875	0.1630859375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3985	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	55.0	1265592.3333333333	2048.0	55.0	307258.3333333333	41684.333333333336	379122.3333333333	338775.0	52.0	55.0	52.8466796875	4.0	0.07277567200484059	5.719790295442767	35.80388352431731	-1.0	0.0	0.51025390625	0.10205078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51025390625	0.23486328125	0.15283203125	0.10205078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3986	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	55.0	1266546.3333333333	2048.0	55.0	307916.0	41850.0	379563.6666666667	338465.3333333333	52.0	55.0	52.8466796875	4.0	0.07277567200484059	5.719790295442767	35.80388352431731	-1.0	1.0	0.51025390625	0.10205078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51025390625	0.23486328125	0.15283203125	0.10205078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3987	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	56.0	1275751.3333333333	2048.0	56.0	312298.6666666667	42223.666666666664	379526.3333333333	341861.6666666667	52.0	56.0	53.08203125	5.0	0.06786482057661337	5.611735519783533	34.93611924954046	-1.0	0.0	0.474609375	0.072265625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474609375	0.21630859375	0.1337890625	0.10302734375	0.072265625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3988	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	56.0	1274915.3333333333	2048.0	56.0	312103.3333333333	42325.333333333336	377557.6666666667	342965.3333333333	52.0	56.0	53.08203125	5.0	0.06786482057661337	5.611735519783533	34.93611924954046	-1.0	1.0	0.474609375	0.072265625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.474609375	0.21630859375	0.1337890625	0.10302734375	0.072265625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3989	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	57.0	1291861.6666666667	2048.0	57.0	319434.0	43102.0	378371.6666666667	347886.3333333333	52.0	57.0	53.33544921875	6.0	0.06344549329311346	5.431613725715753	33.078206866747784	-1.0	0.0	0.43896484375	0.06103515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43896484375	0.2041015625	0.1328125	0.091796875	0.0712890625	0.06103515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3990	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	57.0	1293237.3333333333	2048.0	57.0	318792.3333333333	43190.0	380826.3333333333	348522.3333333333	52.0	57.0	53.33544921875	6.0	0.06344549329311346	5.431613725715753	33.078206866747784	-1.0	1.0	0.43896484375	0.06103515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43896484375	0.2041015625	0.1328125	0.091796875	0.0712890625	0.06103515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0
