settingIdx	format	settingGroup	countValuesLarge	repIdx	bitwidth	runtime:µs	countValuesSmall	compressed size [byte]	runtime compr cache2ram [µs]	runtime decompr ram2reg [µs]	runtime decompr ram2ram [µs]	runtime compr ram2ram [µs]	minBucket	maxBucket	Avg	numBuckets	Std	Skew	Kurt	check	Sorted	Min	Max	bwHist_1	bwHist_2	bwHist_3	bwHist_4	bwHist_5	bwHist_6	bwHist_7	bwHist_8	bwHist_9	bwHist_10	bwHist_11	bwHist_12	bwHist_13	bwHist_14	bwHist_15	bwHist_16	bwHist_17	bwHist_18	bwHist_19	bwHist_20	bwHist_21	bwHist_22	bwHist_23	bwHist_24	bwHist_25	bwHist_26	bwHist_27	bwHist_28	bwHist_29	bwHist_30	bwHist_31	bwHist_32	bwHist_33	bwHist_34	bwHist_35	bwHist_36	bwHist_37	bwHist_38	bwHist_39	bwHist_40	bwHist_41	bwHist_42	bwHist_43	bwHist_44	bwHist_45	bwHist_46	bwHist_47	bwHist_48	bwHist_49	bwHist_50	bwHist_51	bwHist_52	bwHist_53	bwHist_54	bwHist_55	bwHist_56	bwHist_57	bwHist_58	bwHist_59	bwHist_60	bwHist_61	bwHist_62	bwHist_63	bwHist_64
2419	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1370800.3333333333	2048.0	64.0	354750.0	41777.333333333336	380713.6666666667	380873.6666666667	25.0	64.0	32.02685546875	2.0	0.10457397031114597	7.512363835277427	58.02411569477699	-1.0	0.0	0.81982421875	0.18017578125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81982421875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18017578125
2420	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1371209.3333333333	2048.0	64.0	354859.0	41815.0	380516.3333333333	381037.3333333333	25.0	64.0	32.02685546875	2.0	0.10457397031114597	7.512363835277427	58.02411569477699	-1.0	1.0	0.81982421875	0.18017578125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81982421875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18017578125
2421	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1373623.0	2048.0	64.0	356349.6666666667	41721.666666666664	380117.0	381133.6666666667	25.0	64.0	32.8076171875	2.0	0.1026738325648492	7.3914724186465035	56.44387978890346	-1.0	0.0	0.7998046875	0.2001953125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7998046875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2001953125
2422	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1372750.0	2048.0	64.0	355234.3333333333	41779.333333333336	380880.3333333333	381682.6666666667	25.0	64.0	32.8076171875	2.0	0.1026738325648492	7.3914724186465035	56.44387978890346	-1.0	1.0	0.7998046875	0.2001953125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7998046875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2001953125
2423	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1372998.3333333333	2048.0	64.0	355918.0	41721.0	379894.6666666667	382666.3333333333	25.0	64.0	33.58837890625	2.0	0.10086408168056983	7.258067148754972	54.66833359601803	-1.0	0.0	0.77978515625	0.22021484375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77978515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22021484375
2424	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1372160.3333333333	2048.0	64.0	354483.3333333333	41836.0	379581.6666666667	383121.3333333333	25.0	64.0	33.58837890625	2.0	0.10086408168056983	7.258067148754972	54.66833359601803	-1.0	1.0	0.77978515625	0.22021484375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77978515625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22021484375
2425	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1373409.3333333333	2048.0	64.0	355421.0	41816.666666666664	379913.6666666667	383466.3333333333	25.0	64.0	34.369140625	2.0	0.09914966719947359	7.113409044330464	52.70914599700457	-1.0	0.0	0.759765625	0.240234375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.759765625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.240234375
2426	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1371677.0	2048.0	64.0	355011.0	41751.666666666664	379221.6666666667	382619.3333333333	25.0	64.0	34.369140625	2.0	0.09914966719947359	7.113409044330464	52.70914599700457	-1.0	1.0	0.759765625	0.240234375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.759765625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.240234375
2427	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1371246.3333333333	2048.0	64.0	354523.0	41871.333333333336	379699.0	382002.0	25.0	64.0	35.130859375	2.0	0.09757374987411588	6.963083026983994	50.639210296468725	-1.0	0.0	0.740234375	0.259765625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.740234375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259765625
2428	static_vbp_f<vbp_l<bw, 8> >	0	67108864.0	2.0	64.0	1371260.3333333333	2048.0	64.0	354694.6666666667	41850.0	380727.6666666667	380741.3333333333	25.0	64.0	35.130859375	2.0	0.09757374987411588	6.963083026983994	50.639210296468725	-1.0	1.0	0.740234375	0.259765625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.740234375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259765625
