objective,correct algorithm,true,predicted algorithm,pred,equal,sape
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",62.833333333333336,"dynamic_vbp_f<512, 64, 8>",62.833333333333336,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",64.0,"static_vbp_f<vbp_l<bw, 8> >",64.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",63.75,"dynamic_vbp_f<512, 64, 8>",63.75,1,0.0
compressed size [byte],group_simple_f<8>,7.583333333333333,"static_vbp_f<vbp_l<bw, 8> >",8.0,0,5.347593582887704
compressed size [byte],group_simple_f<8>,7.0,group_simple_f<8>,7.0,1,0.0
compressed size [byte],group_simple_f<8>,7.5,"static_vbp_f<vbp_l<bw, 8> >",8.0,0,6.451612903225806
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",7.0,group_simple_f<8>,7.0,0,0.0
compressed size [byte],group_simple_f<8>,7.666666666666667,"static_vbp_f<vbp_l<bw, 8> >",8.666666666666666,0,12.244897959183664
compressed size [byte],group_simple_f<8>,7.0,group_simple_f<8>,7.0,1,0.0
compressed size [byte],group_simple_f<8>,7.666666666666667,"static_vbp_f<vbp_l<bw, 8> >",9.0,0,15.999999999999995
compressed size [byte],group_simple_f<8>,7.083333333333333,group_simple_f<8>,7.083333333333333,1,0.0
compressed size [byte],group_simple_f<8>,7.666666666666667,"static_vbp_f<vbp_l<bw, 8> >",10.333333333333334,0,29.629629629629633
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.833333333333333,"dynamic_vbp_f<512, 64, 8>",9.5,0,19.230769230769234
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"static_vbp_f<vbp_l<bw, 8> >",11.333333333333334,0,35.4978354978355
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"dynamic_vbp_f<512, 64, 8>",10.25,0,25.688073394495408
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.083333333333334,"dynamic_vbp_f<512, 64, 8>",11.166666666666666,0,32.03463203463202
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"dynamic_vbp_f<512, 64, 8>",12.333333333333334,0,40.65040650406505
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.75,"dynamic_vbp_f<512, 64, 8>",9.583333333333334,0,21.153846153846157
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,7.833333333333333,"dynamic_vbp_f<512, 64, 8>",11.0,0,33.628318584070804
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"dynamic_vbp_f<512, 64, 8>",13.833333333333334,0,51.51515151515152
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.75,"dynamic_vbp_f<512, 64, 8>",10.833333333333334,0,33.18385650224215
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.0,"dynamic_vbp_f<512, 64, 8>",12.916666666666666,0,47.01195219123505
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"dynamic_vbp_f<512, 64, 8>",12.583333333333334,0,42.570281124498
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.25,"dynamic_vbp_f<512, 64, 8>",14.25,0,53.333333333333336
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.0,"dynamic_vbp_f<512, 64, 8>",12.75,0,45.78313253012048
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.333333333333334,"dynamic_vbp_f<512, 64, 8>",17.75,0,72.20447284345047
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.083333333333334,"dynamic_vbp_f<512, 64, 8>",13.75,0,51.90839694656487
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.25,"static_vbp_f<vbp_l<bw, 8> >",27.0,0,106.38297872340425
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.416666666666666,"static_vbp_f<vbp_l<bw, 8> >",27.666666666666668,0,106.6974595842956
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.416666666666666,"static_vbp_f<vbp_l<bw, 8> >",28.666666666666668,0,109.2134831460674
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.416666666666666,"static_vbp_f<vbp_l<bw, 8> >",29.666666666666668,0,111.59737417943107
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.083333333333334,"static_vbp_f<vbp_l<bw, 8> >",31.0,0,117.27078891257993
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"dynamic_vbp_f<512, 64, 8>",13.666666666666666,0,53.28185328185327
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"static_vbp_f<vbp_l<bw, 8> >",24.666666666666668,0,100.50761421319795
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"dynamic_vbp_f<512, 64, 8>",16.416666666666668,0,69.86301369863013
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.583333333333334,"static_vbp_f<vbp_l<bw, 8> >",25.666666666666668,0,99.75669099756692
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"static_vbp_f<vbp_l<bw, 8> >",26.33333333333333,0,107.54257907542578
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"static_vbp_f<vbp_l<bw, 8> >",36.66666666666666,0,127.1375464684015
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.916666666666666,"static_vbp_f<vbp_l<bw, 8> >",38.0,0,123.97868561278864
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.75,"static_vbp_f<vbp_l<bw, 8> >",38.66666666666666,0,126.18629173989453
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"static_vbp_f<vbp_l<bw, 8> >",29.0,0,114.2212189616253
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"static_vbp_f<vbp_l<bw, 8> >",40.66666666666666,0,133.10580204778157
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.083333333333334,"static_vbp_f<vbp_l<bw, 8> >",41.66666666666666,0,135.0083752093802
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.333333333333334,"static_vbp_f<vbp_l<bw, 8> >",43.0,0,135.06493506493504
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.0,"static_vbp_f<vbp_l<bw, 8> >",31.666666666666668,0,119.32773109243698
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.583333333333333,"dynamic_vbp_f<512, 64, 8>",10.666666666666666,0,33.789954337899545
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"dynamic_vbp_f<512, 64, 8>",13.916666666666666,0,54.96183206106869
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.333333333333334,"static_vbp_f<vbp_l<bw, 8> >",46.66666666666666,0,139.39393939393935
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.5,"static_vbp_f<vbp_l<bw, 8> >",48.0,0,139.8230088495575
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.0,"static_vbp_f<vbp_l<bw, 8> >",34.666666666666664,0,125.0
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,7.916666666666667,"static_vbp_f<vbp_l<bw, 8> >",49.0,0,144.36310395314788
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,7.833333333333333,"static_vbp_f<vbp_l<bw, 8> >",50.0,0,145.82132564841496
compressed size [byte],group_simple_f<8>,7.083333333333333,group_simple_f<8>,7.083333333333333,1,0.0
compressed size [byte],group_simple_f<8>,8.0,"static_vbp_f<vbp_l<bw, 8> >",51.333333333333336,0,146.06741573033707
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,7.833333333333333,"static_vbp_f<vbp_l<bw, 8> >",37.66666666666666,0,131.13553113553112
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.75,"static_vbp_f<vbp_l<bw, 8> >",54.0,0,144.22310756972112
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.25,"static_vbp_f<vbp_l<bw, 8> >",55.0,0,147.82608695652172
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.333333333333334,"static_vbp_f<vbp_l<bw, 8> >",39.66666666666666,0,130.55555555555554
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,group_simple_f<8>,8.166666666666666,1,0.0
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,9.333333333333334,group_simple_f<8>,9.333333333333334,1,0.0
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"static_vbp_f<vbp_l<bw, 8> >",42.0,0,134.88372093023258
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,7.75,"static_vbp_f<vbp_l<bw, 8> >",42.66666666666666,0,138.51239669421486
compressed size [byte],group_simple_f<8>,7.166666666666667,group_simple_f<8>,7.166666666666667,1,0.0
compressed size [byte],group_simple_f<8>,8.0,"static_vbp_f<vbp_l<bw, 8> >",43.0,0,137.2549019607843
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,group_simple_f<8>,8.166666666666666,1,0.0
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.333333333333334,group_simple_f<8>,8.333333333333334,1,0.0
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],group_simple_f<8>,8.166666666666666,"static_vbp_f<vbp_l<bw, 8> >",45.333333333333336,0,138.94080996884736
compressed size [byte],group_simple_f<8>,7.25,group_simple_f<8>,7.25,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.0,"static_vbp_f<vbp_l<bw, 8> >",23.0,0,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.166666666666668,group_simple_f<8>,27.08333333333333,0,19.966159052453445
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.916666666666668,"static_vbp_f<vbp_l<bw, 8> >",23.0,0,0.36297640653357016
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.08333333333333,group_simple_f<8>,27.08333333333333,0,20.33898305084746
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.916666666666668,"static_vbp_f<vbp_l<bw, 8> >",23.666666666666668,0,3.220035778175313
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.166666666666668,group_simple_f<8>,27.08333333333333,0,19.966159052453445
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.666666666666668,"static_vbp_f<vbp_l<bw, 8> >",24.666666666666668,0,4.137931034482759
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.08333333333333,group_simple_f<8>,27.0,0,20.033955857385422
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.416666666666668,"static_vbp_f<vbp_l<bw, 8> >",24.0,0,2.4604569420035096
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.666666666666668,group_simple_f<8>,26.916666666666668,0,17.142857142857142
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.416666666666668,"static_vbp_f<vbp_l<bw, 8> >",25.33333333333333,0,3.6850921273031587
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.08333333333333,group_simple_f<8>,27.08333333333333,0,15.9468438538206
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.666666666666668,"static_vbp_f<vbp_l<bw, 8> >",24.33333333333333,0,2.777777777777753
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.416666666666668,group_simple_f<8>,26.916666666666668,0,18.243243243243242
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.916666666666668,"static_vbp_f<vbp_l<bw, 8> >",27.0,0,8.025682182985548
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.5,group_simple_f<8>,26.916666666666668,0,13.553719008264467
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.08333333333333,"static_vbp_f<vbp_l<bw, 8> >",29.666666666666668,0,12.855007473841576
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.25,group_simple_f<8>,27.08333333333333,0,15.231788079470181
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.58333333333333,"static_vbp_f<vbp_l<bw, 8> >",30.666666666666668,0,18.074074074074094
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.416666666666668,group_simple_f<8>,27.0,0,14.214876033057845
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",28.08333333333333,"static_vbp_f<vbp_l<bw, 8> >",32.0,0,13.037447988904315
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.916666666666668,group_simple_f<8>,27.0,0,16.36060100166944
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",27.666666666666668,"static_vbp_f<vbp_l<bw, 8> >",32.666666666666664,0,16.574585635359103
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.666666666666668,group_simple_f<8>,27.166666666666668,0,9.646302250803858
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",28.416666666666668,"static_vbp_f<vbp_l<bw, 8> >",34.0,0,17.890520694259006
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.0,group_simple_f<8>,27.08333333333333,0,12.07177814029362
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.666666666666668,"static_vbp_f<vbp_l<bw, 8> >",30.666666666666668,0,17.75147928994083
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.0,group_simple_f<8>,27.0,0,7.6923076923076925
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",31.58333333333333,"static_vbp_f<vbp_l<bw, 8> >",36.0,0,13.070283600493232
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.33333333333333,group_simple_f<8>,27.166666666666668,0,6.984126984127006
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",30.916666666666668,"static_vbp_f<vbp_l<bw, 8> >",37.0,0,17.91411042944785
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.58333333333333,group_simple_f<8>,27.25,0,6.3091482649842465
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",30.5,"static_vbp_f<vbp_l<bw, 8> >",33.0,0,7.874015748031496
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.916666666666668,group_simple_f<8>,27.25,0,5.015673981191218
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",32.0,"static_vbp_f<vbp_l<bw, 8> >",38.333333333333336,0,18.009478672985786
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.58333333333333,group_simple_f<8>,27.08333333333333,0,9.67741935483871
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",29.916666666666668,"static_vbp_f<vbp_l<bw, 8> >",39.66666666666666,0,28.02395209580835
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.33333333333333,group_simple_f<8>,27.166666666666668,0,3.1152647975078103
compressed size [byte],group_simple_f<8>,33.083333333333336,"static_vbp_f<vbp_l<bw, 8> >",40.66666666666666,0,20.564971751412397
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.916666666666668,group_simple_f<8>,27.0,0,8.025682182985548
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",30.5,"static_vbp_f<vbp_l<bw, 8> >",41.66666666666666,0,30.94688221709005
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.25,group_simple_f<8>,27.166666666666668,0,7.31319554848967
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",32.916666666666664,"static_vbp_f<vbp_l<bw, 8> >",42.66666666666666,0,25.799338478500538
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",27.166666666666668,group_simple_f<8>,27.25,0,0.3062787136293984
compressed size [byte],group_simple_f<8>,33.083333333333336,"static_vbp_f<vbp_l<bw, 8> >",44.0,0,28.324324324324312
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",27.25,group_simple_f<8>,27.25,0,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.75,"static_vbp_f<vbp_l<bw, 8> >",37.66666666666666,0,33.893919793014206
compressed size [byte],group_simple_f<8>,27.166666666666668,group_simple_f<8>,27.166666666666668,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",28.5,"static_vbp_f<vbp_l<bw, 8> >",45.66666666666666,0,46.29213483146065
compressed size [byte],group_simple_f<8>,27.166666666666668,group_simple_f<8>,27.166666666666668,1,0.0
compressed size [byte],group_simple_f<8>,33.166666666666664,"static_vbp_f<vbp_l<bw, 8> >",46.66666666666666,0,33.820459290187884
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",25.916666666666668,group_simple_f<8>,27.08333333333333,0,4.402515723270418
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",31.416666666666668,"static_vbp_f<vbp_l<bw, 8> >",47.66666666666666,0,41.09589041095888
compressed size [byte],group_simple_f<8>,27.166666666666668,group_simple_f<8>,27.166666666666668,1,0.0
compressed size [byte],group_simple_f<8>,32.916666666666664,"static_vbp_f<vbp_l<bw, 8> >",48.66666666666666,0,38.61082737487231
compressed size [byte],group_simple_f<8>,27.08333333333333,group_simple_f<8>,27.08333333333333,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.75,"static_vbp_f<vbp_l<bw, 8> >",32.0,0,25.55066079295154
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.75,group_simple_f<8>,27.25,0,1.8518518518518516
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",32.333333333333336,"static_vbp_f<vbp_l<bw, 8> >",41.66666666666666,0,25.225225225225195
compressed size [byte],group_simple_f<8>,27.25,group_simple_f<8>,27.25,1,0.0
compressed size [byte],group_simple_f<8>,33.083333333333336,"static_vbp_f<vbp_l<bw, 8> >",51.66666666666666,0,43.85447394296949
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.83333333333333,group_simple_f<8>,27.08333333333333,0,0.9273570324574962
compressed size [byte],group_simple_f<8>,33.083333333333336,"static_vbp_f<vbp_l<bw, 8> >",53.0,0,46.27299128751209
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",27.166666666666668,group_simple_f<8>,27.25,0,0.3062787136293984
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",30.58333333333333,"static_vbp_f<vbp_l<bw, 8> >",43.66666666666666,0,35.24130190796857
compressed size [byte],group_simple_f<8>,27.166666666666668,group_simple_f<8>,27.166666666666668,1,0.0
compressed size [byte],group_simple_f<8>,33.0,"static_vbp_f<vbp_l<bw, 8> >",55.0,0,50.0
compressed size [byte],group_simple_f<8>,27.166666666666668,group_simple_f<8>,27.166666666666668,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",30.916666666666668,"static_vbp_f<vbp_l<bw, 8> >",44.66666666666666,0,36.38368246968024
compressed size [byte],group_simple_f<8>,27.25,group_simple_f<8>,27.25,1,0.0
compressed size [byte],group_simple_f<8>,33.083333333333336,group_simple_f<8>,33.083333333333336,1,0.0
compressed size [byte],group_simple_f<8>,27.08333333333333,group_simple_f<8>,27.08333333333333,1,0.0
compressed size [byte],group_simple_f<8>,33.166666666666664,group_simple_f<8>,33.166666666666664,1,0.0
compressed size [byte],group_simple_f<8>,27.08333333333333,group_simple_f<8>,27.08333333333333,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",31.83333333333333,"static_vbp_f<vbp_l<bw, 8> >",46.66666666666666,0,37.79193205944798
compressed size [byte],group_simple_f<8>,27.25,group_simple_f<8>,27.25,1,0.0
compressed size [byte],group_simple_f<8>,33.083333333333336,group_simple_f<8>,33.083333333333336,1,0.0
compressed size [byte],group_simple_f<8>,27.08333333333333,group_simple_f<8>,27.08333333333333,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",29.25,"static_vbp_f<vbp_l<bw, 8> >",48.333333333333336,0,49.194414607948445
compressed size [byte],group_simple_f<8>,27.33333333333333,group_simple_f<8>,27.33333333333333,1,0.0
compressed size [byte],group_simple_f<8>,33.0,group_simple_f<8>,33.0,1,0.0
compressed size [byte],group_simple_f<8>,27.33333333333333,group_simple_f<8>,27.33333333333333,1,0.0
compressed size [byte],group_simple_f<8>,33.083333333333336,group_simple_f<8>,33.083333333333336,1,0.0
compressed size [byte],group_simple_f<8>,27.08333333333333,group_simple_f<8>,27.08333333333333,1,0.0
compressed size [byte],group_simple_f<8>,32.833333333333336,"static_vbp_f<vbp_l<bw, 8> >",50.0,0,41.448692152917495
compressed size [byte],group_simple_f<8>,27.166666666666668,group_simple_f<8>,27.166666666666668,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.0,"static_vbp_f<vbp_l<bw, 8> >",38.0,0,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.083333333333336,group_simple_f<8>,64.75,0,54.33715220949262
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.0,"static_vbp_f<vbp_l<bw, 8> >",38.0,0,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.083333333333336,"static_vbp_f<vbp_l<bw, 8> >",37.66666666666666,0,1.5607580824971812
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.66666666666666,"static_vbp_f<vbp_l<bw, 8> >",39.0,0,0.8583690987124708
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.25,group_simple_f<8>,64.75,0,53.92156862745098
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.0,"static_vbp_f<vbp_l<bw, 8> >",39.0,0,2.5974025974025974
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.333333333333336,"static_vbp_f<vbp_l<bw, 8> >",39.0,0,4.366812227074229
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.66666666666666,"static_vbp_f<vbp_l<bw, 8> >",40.333333333333336,0,4.219409282700451
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.75,group_simple_f<8>,64.75,0,52.6829268292683
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.833333333333336,"static_vbp_f<vbp_l<bw, 8> >",40.333333333333336,0,3.7894736842105257
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.75,group_simple_f<8>,64.75,0,52.6829268292683
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.583333333333336,"static_vbp_f<vbp_l<bw, 8> >",41.333333333333336,0,4.325437693099897
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.833333333333336,"dynamic_vbp_f<512, 64, 8>",37.833333333333336,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",40.333333333333336,"static_vbp_f<vbp_l<bw, 8> >",43.66666666666666,0,7.936507936507908
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.66666666666666,"dynamic_vbp_f<512, 64, 8>",38.66666666666666,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.91666666666666,"static_vbp_f<vbp_l<bw, 8> >",44.66666666666666,0,11.23152709359606
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.75,group_simple_f<8>,64.75,0,50.24154589371981
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",40.833333333333336,"static_vbp_f<vbp_l<bw, 8> >",42.66666666666666,0,4.391217564870232
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.0,group_simple_f<8>,64.75,0,49.63855421686747
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.25,"static_vbp_f<vbp_l<bw, 8> >",41.0,0,4.361370716510903
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.5,"dynamic_vbp_f<512, 64, 8>",38.5,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",42.75,"static_vbp_f<vbp_l<bw, 8> >",47.66666666666666,0,10.87557603686634
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.66666666666666,group_simple_f<8>,64.75,0,48.04469273743019
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",45.91666666666666,"static_vbp_f<vbp_l<bw, 8> >",49.0,0,6.496927129060601
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.66666666666666,group_simple_f<8>,64.75,0,48.04469273743019
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",42.75,"static_vbp_f<vbp_l<bw, 8> >",45.66666666666666,0,6.597549481621091
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.083333333333336,group_simple_f<8>,64.75,0,49.43820224719101
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",44.41666666666666,"static_vbp_f<vbp_l<bw, 8> >",51.0,0,13.799126637554608
